signal_id,ehtimollik
SG_000798,0.0829625772585597
SG_000799,0.19635995494298927
SG_000802,0.1849555103377432
SG_000803,0.25869330804617524
SG_000809,0.24400936237766108
SG_000811,0.1824366327483024
SG_000812,0.1960193900388868
SG_000816,0.378581022364761
SG_000817,0.16811107445168896
SG_000820,0.11451263240598247
SG_000821,0.07912790708900672
SG_000826,0.10708091318888006
SG_000840,0.18967327269624112
SG_000849,0.36369473722701867
SG_000851,0.1337223251546684
SG_000856,0.10723843879797726
SG_000857,0.22501785803138055
SG_000864,0.07118594724542719
SG_000865,0.08189023015286478
SG_000875,0.19774152985378304
SG_000883,0.12324582817031535
SG_000888,0.15981853534491805
SG_000889,0.1848171258761906
SG_000890,0.12599548036972225
SG_000891,0.13909095246984254
SG_000903,0.13075140491327109
SG_000907,0.1246532390954498
SG_000909,0.08181168473973979
SG_000910,0.15207566218792867
SG_000911,0.17013434735760302
SG_000912,0.20867662248862093
SG_000913,0.1935369336102271
SG_000917,0.1801964447822853
SG_000920,0.17117889888718307
SG_000928,0.09124573058442637
SG_000934,0.1052192236816311
SG_000935,0.1997285470674547
SG_000938,0.21419495302212233
SG_000940,0.1572383656374236
SG_000943,0.15868771557094968
SG_000945,0.18420254220726726
SG_000946,0.15051262120963654
SG_000948,0.1200677640998805
SG_000950,0.22137175897277064
SG_000954,0.18526885074827507
SG_000959,0.26612528884899583
SG_000963,0.12879129862286728
SG_000965,0.16470543726547926
SG_000968,0.12814591947932338
SG_000970,0.2657110062408174
SG_000973,0.08509387401252927
SG_000975,0.08129219347447673
SG_000977,0.10632659087215343
SG_000980,0.2503587833582532
SG_000981,0.2590817375955368
SG_000985,0.21706208099132374
SG_000987,0.21479120910625177
SG_000988,0.12368680810967815
SG_000990,0.16001846234094683
SG_000991,0.26415902868027097
SG_001002,0.1949692280693051
SG_001004,0.2805952209648983
SG_001009,0.0833859001382787
SG_001010,0.13387664016123763
SG_001014,0.1569011165934571
SG_001023,0.12642167719472155
SG_001027,0.06044210228045176
SG_001028,0.2054334704972796
SG_001030,0.1412009777989424
SG_001031,0.201688069365293
SG_001032,0.13326188648802972
SG_001042,0.2941572035313768
SG_001048,0.12540269819795227
SG_001049,0.1595957439205403
SG_001052,0.2040881200502757
SG_001058,0.16534330488915336
SG_001060,0.12010081858350913
SG_001066,0.27398507709140846
SG_001067,0.18533256972509307
SG_001070,0.13514094876732097
SG_001071,0.15548556189871418
SG_001075,0.07802268897325491
SG_001076,0.2517776387884437
SG_001078,0.09551147989503507
SG_001081,0.17998151866244927
SG_001085,0.12924557456897054
SG_001086,0.12752249268492416
SG_001100,0.10740636487358368
SG_001101,0.08035934105577895
SG_001102,0.254430455323006
SG_001106,0.09551718093203676
SG_001107,0.08718785300302165
SG_001108,0.14699985334005217
SG_001109,0.1169644838827764
SG_001111,0.3056199956737867
SG_001117,0.18602367601438233
SG_001121,0.13720244105773963
SG_001123,0.19202642009337276
SG_001125,0.16527700925467287
SG_001126,0.34737371152108143
SG_001128,0.09971676003485894
SG_001133,0.0959204392686942
SG_001135,0.20329851229005166
SG_001143,0.41059930401884026
SG_001153,0.0680724215866037
SG_001155,0.2841005052261739
SG_001157,0.21298099999536535
SG_001159,0.15012365955352056
SG_001161,0.2706325046166721
SG_001163,0.05666439060089292
SG_001167,0.23642966731432802
SG_001180,0.21895798301203412
SG_001181,0.2631623339825352
SG_001182,0.1432479410282505
SG_001184,0.135927240261062
SG_001188,0.13790542064279576
SG_001190,0.182992403436106
SG_001192,0.2238821469013853
SG_001196,0.30666362546866405
SG_001201,0.1839873321044031
SG_001202,0.08249262716712659
SG_001203,0.20995208173638513
SG_001205,0.10406499412239645
SG_001208,0.3002454813822145
SG_001210,0.19265799734888123
SG_001211,0.18701761173403636
SG_001213,0.13133683749205316
SG_001215,0.19559707401296278
SG_001217,0.1971339543505068
SG_001225,0.1847542559879992
SG_001226,0.12032429732427896
SG_001229,0.3424480125648744
SG_001230,0.14734170180538186
SG_001236,0.15292522236103245
SG_001237,0.05477071424339018
SG_001243,0.1550431723691738
SG_001245,0.11729922811938781
SG_001248,0.09981119846821268
SG_001252,0.09435676442520227
SG_001255,0.2627106272070235
SG_001257,0.20678404693821476
SG_001262,0.1269346514613909
SG_001264,0.1686003248685909
SG_001267,0.14094946571515543
SG_001279,0.056090654225835083
SG_001285,0.1289620616969244
SG_001287,0.11713657234526023
SG_001293,0.1928892243846677
SG_001296,0.3071639831243893
SG_001298,0.1859012320652429
SG_001303,0.11878308714130711
SG_001305,0.1622602265858494
SG_001306,0.21360451710219175
SG_001309,0.17234680930472057
SG_001312,0.08626961719118932
SG_001313,0.12297143650333832
SG_001314,0.14509235302095788
SG_001316,0.10824138749087131
SG_001318,0.12323309284101792
SG_001319,0.15479446898963192
SG_001321,0.2727810707009753
SG_001322,0.1351503897897719
SG_001327,0.0945419968598532
SG_001331,0.13902266296072277
SG_001335,0.1759247777247107
SG_001336,0.1805641763548339
SG_001349,0.2259974134183104
SG_001350,0.15457934209094273
SG_001352,0.22855767579876618
SG_001354,0.12363746859649309
SG_001361,0.13030545639068017
SG_001362,0.1735988246267022
SG_001364,0.11497382642400222
SG_001374,0.2497168372035335
SG_001389,0.15496068523222453
SG_001390,0.1344337117568566
SG_001395,0.2958475027762065
SG_001397,0.11247037861559002
SG_001401,0.14507799988962583
SG_001402,0.16053490674547077
SG_001405,0.1311307624819218
SG_001412,0.34454265317423305
SG_001415,0.13253586107133303
SG_001419,0.08459646996750785
SG_001421,0.2189946560736593
SG_001423,0.18341186829945746
SG_001432,0.27392858343830284
SG_001433,0.07138550004725958
SG_001441,0.32066935634877763
SG_001446,0.1040974977369227
SG_001447,0.1864928110408134
SG_001448,0.0723001870459383
SG_001453,0.08845222749353522
SG_001458,0.14236777501744943
SG_001465,0.19760408021572656
SG_001469,0.15467475727416988
SG_001470,0.162559720801648
SG_001472,0.1940538183105415
SG_001476,0.18748804649897172
SG_001478,0.2699284896764335
SG_001480,0.2510138225067724
SG_001484,0.09166693150155052
SG_001487,0.32349512838267985
SG_001493,0.14226300679743836
SG_001494,0.45726251873940466
SG_001500,0.17128051131491376
SG_001505,0.17372234687349192
SG_001506,0.23774951512700082
SG_001510,0.10854313329677795
SG_001514,0.23543949288453547
SG_001520,0.14515079572813028
SG_001525,0.28883935001251715
SG_001527,0.16473578776143913
SG_001528,0.19103724919892778
SG_001529,0.13183992941439632
SG_001531,0.15994630804581472
SG_001541,0.3660434840985455
SG_001542,0.23429351898155754
SG_001543,0.25327285920628095
SG_001545,0.0717574947054041
SG_001549,0.16213449642507358
SG_001557,0.12311565362633344
SG_001558,0.20670488916650703
SG_001561,0.1835665282421658
SG_001562,0.0616233134836027
SG_001563,0.15106376901268428
SG_001567,0.09188854020480228
SG_001568,0.12937762866686287
SG_001569,0.15986109049352784
SG_001570,0.13679862993098862
SG_001571,0.1736697237658873
SG_001572,0.2598335998523798
SG_001573,0.12127223995401239
SG_001576,0.20519435978291756
SG_001584,0.21088274885645808
SG_001590,0.179014405632962
SG_001591,0.08248515016905819
SG_001592,0.08529987910716397
SG_001595,0.14798493079577937
SG_001601,0.30469618280922045
SG_001604,0.17090916354749233
SG_001609,0.22541017381802228
SG_001610,0.21348592001077035
SG_001612,0.11794105350300939
SG_001613,0.20044139280006418
SG_001615,0.12753286044043238
SG_001623,0.20202397557733304
SG_001624,0.15699952271681902
SG_001631,0.17968202045693837
SG_001634,0.20651764110300297
SG_001636,0.2785561497000931
SG_001638,0.32173787244135804
SG_001647,0.1560158054303219
SG_001650,0.19989223245209287
SG_001653,0.22445777440148137
SG_001654,0.2774955482258239
SG_001658,0.16870022351679848
SG_001663,0.11820792345051324
SG_001667,0.09943979497721632
SG_001668,0.13339238963717978
SG_001670,0.07763098784123787
SG_001683,0.13940905539928186
SG_001686,0.17161359433664095
SG_001688,0.20399499687435851
SG_001689,0.08345488918644772
SG_001698,0.24234700573989576
SG_001704,0.09879338337010905
SG_001711,0.16035088252997073
SG_001719,0.12256159430406405
SG_001720,0.08299882614630039
SG_001723,0.22973664779077962
SG_001726,0.14591539360065914
SG_001728,0.10155994248779004
SG_001731,0.11047882320192506
SG_001733,0.1858770585084629
SG_001734,0.15229664759003372
SG_001735,0.13941945419307386
SG_001737,0.20029325704207415
SG_001738,0.20692233127280535
SG_001739,0.13738917429456424
SG_001740,0.18499069612295854
SG_001744,0.17712259346668052
SG_001745,0.15633621872748807
SG_001750,0.11160101991953912
SG_001751,0.17831837669036876
SG_001761,0.1532927814407971
SG_001767,0.12631086741243286
SG_001768,0.21070712720107493
SG_001769,0.13472017107079912
SG_001776,0.2764006709388809
SG_001786,0.07041469886116053
SG_001788,0.16798722223710277
SG_001789,0.2176833067110066
SG_001790,0.11162825268509435
SG_001791,0.21056135877022958
SG_001792,0.19227545863937348
SG_001793,0.12590054843980367
SG_001796,0.17506818647283834
SG_001797,0.08124054479511734
SG_001803,0.15924211521459633
SG_001804,0.0833631347013426
SG_001806,0.14703123211568145
SG_001811,0.13079616956093063
SG_001815,0.18326674620695818
SG_001819,0.09028029246738781
SG_001824,0.1462574250914856
SG_001825,0.22852412056453142
SG_001827,0.29544603413752085
SG_001830,0.13952894611616362
SG_001831,0.1508524768560229
SG_001833,0.24090960242649415
SG_001836,0.10367555212525485
SG_001844,0.1730018887308104
SG_001846,0.16829268274095163
SG_001847,0.13551641743134407
SG_001848,0.22669010061142283
SG_001849,0.1893327622154231
SG_001851,0.10962787474559833
SG_001858,0.1572185905254102
SG_001860,0.09020217672612563
SG_001862,0.1827284487438351
SG_001864,0.0681399164483987
SG_001865,0.12594273622405489
SG_001867,0.24124063275884924
SG_001872,0.07413761314852893
SG_001876,0.11424515979131716
SG_001877,0.27346201371379286
SG_001883,0.24365141589782852
SG_001884,0.13350306011145957
SG_001885,0.13694331775701046
SG_001886,0.36674996430199075
SG_001888,0.16079787059184197
SG_001890,0.1294741706436631
SG_001892,0.16195304117071704
SG_001893,0.21548980798965287
SG_001894,0.11666669834736296
SG_001895,0.30677934903962245
SG_001897,0.13463980107650614
SG_001901,0.1461202435093054
SG_001903,0.17597936908509734
SG_001904,0.08951043766594088
SG_001906,0.15084286608496855
SG_001909,0.18784113122503446
SG_001912,0.11849622269048071
SG_001914,0.11945113628951431
SG_001915,0.14864273466674352
SG_001919,0.26392697359274025
SG_001924,0.09554794256432152
SG_001925,0.13708682103411896
SG_001928,0.19535288658671945
SG_001930,0.16393546769366707
SG_001932,0.10595111951708185
SG_001933,0.15320710419855435
SG_001934,0.10722409000908922
SG_001936,0.08549290017411476
SG_001947,0.10037599890935699
SG_001953,0.15071292558227034
SG_001954,0.06595281704533525
SG_001955,0.21874136985975445
SG_001963,0.20011842080529174
SG_001971,0.12330257156965488
SG_001975,0.16002340043391838
SG_001976,0.107150915096534
SG_001977,0.22515180864139667
SG_001980,0.12413715698330427
SG_001981,0.08632243867488848
SG_001982,0.14024247014008695
SG_001990,0.14889856359590345
SG_001999,0.11577109662435633
SG_002000,0.20306932380359077
SG_002002,0.21196572748934073
SG_002004,0.11011570286455877
SG_002008,0.2627425451003517
SG_002009,0.13166343342079612
SG_002016,0.22390533785198763
SG_002021,0.1463801557766576
SG_002024,0.17879567098024168
SG_002027,0.1777735290808608
SG_002037,0.19998855578545702
SG_002038,0.1541341992394045
SG_002039,0.21501172315498496
SG_002044,0.22076494850623674
SG_002045,0.10989872449946554
SG_002048,0.05927562227584626
SG_002050,0.3558759808360321
SG_002052,0.17566944886519595
SG_002063,0.1483376452806223
SG_002067,0.27546445316988405
SG_002068,0.09908580947174613
SG_002069,0.11269058078313289
SG_002074,0.1027168550387528
SG_002075,0.15532254845210447
SG_002078,0.07991388898449336
SG_002081,0.113761812850905
SG_002090,0.27430716323150045
SG_002097,0.3021970792899383
SG_002103,0.15870920728590746
SG_002105,0.20933032196046808
SG_002110,0.1481575723900964
SG_002122,0.1340087671584434
SG_002123,0.18763638237612057
SG_002125,0.20258791569670948
SG_002129,0.2707671272110471
SG_002131,0.3124663865494512
SG_002137,0.22234771701252903
SG_002142,0.20871682628382127
SG_002150,0.18853802585553603
SG_002151,0.19932158456842483
SG_002152,0.22584986930392045
SG_002166,0.14178068412852057
SG_002171,0.21930995745283788
SG_002172,0.153544880528952
SG_002176,0.1416395555314248
SG_002177,0.22168687584826854
SG_002181,0.24878988822370435
SG_002184,0.10492393417742556
SG_002185,0.29193040681267346
SG_002186,0.17684652228213094
SG_002191,0.1305179435305381
SG_002192,0.20973958492033162
SG_002194,0.23929216545288187
SG_002200,0.07445678141586988
SG_002209,0.2587536153781972
SG_002213,0.12033169169599654
SG_002220,0.09733930085018944
SG_002223,0.1343849687867924
SG_002227,0.07452854051084
SG_002228,0.09954729899613668
SG_002233,0.2228992462984869
SG_002241,0.17569206683632455
SG_002248,0.24635273664200052
SG_002251,0.16818465703767058
SG_002252,0.1587911323778916
SG_002254,0.22732826265917794
SG_002255,0.20411079947577665
SG_002260,0.3106575799208808
SG_002262,0.16489061075110722
SG_002263,0.1787622133565152
SG_002266,0.10586021872173043
SG_002270,0.09435900264428437
SG_002277,0.17452848234618398
SG_002278,0.08508813698722899
SG_002280,0.15376001861993516
SG_002281,0.13952736427951148
SG_002283,0.138720881153013
SG_002284,0.22892345927938273
SG_002286,0.1445605236451592
SG_002288,0.08940311839051071
SG_002291,0.24336809659181557
SG_002292,0.13963037302899348
SG_002294,0.13722030024373674
SG_002296,0.14833638497767312
SG_002298,0.16216515447450874
SG_002301,0.16263504562204678
SG_002304,0.1895655001828963
SG_002311,0.1164954487100033
SG_002319,0.3813955878073987
SG_002320,0.10883087429214014
SG_002322,0.15024577943558626
SG_002324,0.166348674734422
SG_002328,0.25165496512972513
SG_002332,0.11643012415989136
SG_002341,0.3250836852230445
SG_002346,0.07942827820304695
SG_002347,0.20869369946103863
SG_002352,0.1425585487620835
SG_002357,0.18371241501141794
SG_002361,0.17544806205337482
SG_002370,0.0737114847936135
SG_002371,0.19648070421103822
SG_002372,0.12257947966044537
SG_002373,0.1225871295614345
SG_002374,0.10669782040844095
SG_002375,0.16587890109013742
SG_002381,0.13711636949291664
SG_002385,0.1029363195951385
SG_002387,0.1440472738926177
SG_002390,0.16698250654686453
SG_002391,0.0852102132631326
SG_002392,0.11402589963555881
SG_002394,0.2122419513330534
SG_002396,0.11829111955062706
SG_002401,0.10908039667978417
SG_002402,0.11800874396646352
SG_002404,0.15691343007393704
SG_002407,0.0978191287294713
SG_002410,0.11200796011638203
SG_002419,0.28793256440984055
SG_002421,0.24117919347115363
SG_002422,0.15876476633696168
SG_002423,0.20530128470730385
SG_002429,0.14644123742861265
SG_002430,0.20190270054028825
SG_002434,0.2435188159313012
SG_002437,0.23983478824110474
SG_002442,0.10366572333970298
SG_002444,0.05893995463128166
SG_002447,0.179852341925334
SG_002448,0.1448165479779013
SG_002450,0.28343827153027085
SG_002453,0.17699100160471887
SG_002454,0.16516855722469356
SG_002455,0.20684275773288918
SG_002456,0.13425900899239546
SG_002458,0.14163224955936124
SG_002459,0.16833520894095289
SG_002460,0.28035759544234123
SG_002462,0.1668248991091065
SG_002464,0.16318368443684472
SG_002466,0.1984927722471394
SG_002475,0.20136475654041502
SG_002477,0.17389323147204316
SG_002479,0.15019227463746976
SG_002482,0.20568565411740922
SG_002483,0.25990188892040234
SG_002486,0.19535815362645836
SG_002490,0.21285094953830822
SG_002493,0.14368565285628368
SG_002495,0.20418947663898568
SG_002498,0.10679180846077316
SG_002500,0.2606230412917303
SG_002502,0.11595028338515607
SG_002507,0.1667355298722638
SG_002509,0.16795910603928535
SG_002517,0.22822154366757694
SG_002520,0.14687495538391415
SG_002522,0.14541002882668697
SG_002526,0.09690165032375572
SG_002529,0.08870580492932734
SG_002532,0.13015200880569955
SG_002539,0.0850200093879566
SG_002541,0.10614115818512435
SG_002544,0.10693385236073688
SG_002545,0.14155513639026213
SG_002546,0.14803773541906817
SG_002548,0.18276702214980872
SG_002555,0.2429744310761471
SG_002559,0.114858846855069
SG_002568,0.10647895099436461
SG_002572,0.27268407307028625
SG_002573,0.09053026929964955
SG_002577,0.170484773353543
SG_002580,0.20122336699336774
SG_002583,0.18530868046647012
SG_002586,0.1588472402403174
SG_002587,0.20675878711541354
SG_002588,0.18525652689581787
SG_002594,0.1196907904886402
SG_002596,0.06085044774987547
SG_002597,0.08349841061239774
SG_002599,0.1489955577684426
SG_002600,0.22351200619781847
SG_002601,0.04583059861472049
SG_002605,0.16059414872869496
SG_002613,0.1623754810404329
SG_002615,0.20565197339216387
SG_002618,0.17071450632945148
SG_002622,0.1617506266306649
SG_002627,0.21129164959817992
SG_002628,0.19855336784238867
SG_002630,0.0669871820172689
SG_002633,0.2010332311470025
SG_002638,0.1056914464758466
SG_002649,0.12862816376102124
SG_002650,0.12859117967097236
SG_002652,0.09138098972096255
SG_002653,0.18893444452594482
SG_002654,0.18071213018464463
SG_002657,0.13595754542443356
SG_002664,0.18146664622453512
SG_002665,0.07193182181930272
SG_002666,0.13824865662663374
SG_002667,0.22812517959918777
SG_002672,0.16184051344942146
SG_002673,0.25216950982840997
SG_002674,0.22489239880401649
SG_002675,0.12865593355679045
SG_002680,0.26053085174387686
SG_002684,0.3287845068544276
SG_002688,0.21003754303429192
SG_002689,0.11000837057257473
SG_002691,0.11337684326435332
SG_002693,0.28101090830227476
SG_002699,0.12785822657396026
SG_002701,0.15738779876436773
SG_002705,0.2059164128622475
SG_002720,0.07960505127525644
SG_002731,0.15594437345236262
SG_002733,0.09582577599357543
SG_002735,0.17861273808604228
SG_002736,0.1349661364012499
SG_002738,0.12907521933194396
SG_002742,0.2231706699664219
SG_002746,0.07566813270658022
SG_002748,0.08126814888776701
SG_002752,0.07710209997361851
SG_002755,0.12649660826884876
SG_002757,0.21709270189666324
SG_002759,0.1701067222233502
SG_002767,0.13672163948279056
SG_002770,0.18303801712844875
SG_002773,0.22313879646443985
SG_002777,0.1349983899054661
SG_002782,0.12057749566545851
SG_002783,0.08539748413139744
SG_002785,0.12855768766985598
SG_002788,0.22433463623844238
SG_002789,0.1692855593967631
SG_002793,0.12448671591807663
SG_002796,0.1275261560876723
SG_002798,0.203542405900891
SG_002809,0.26377087928292986
SG_002814,0.18795347897186465
SG_002820,0.1782444958446426
SG_002825,0.22156006175534054
SG_002827,0.12625438940894573
SG_002829,0.11889380669101565
SG_002832,0.1704610411986683
SG_002834,0.09090314693571427
SG_002840,0.12014902567122224
SG_002842,0.1970851540147282
SG_002843,0.11192251625159216
SG_002849,0.18694301024188972
SG_002850,0.14888061503486372
SG_002853,0.1590788932491584
SG_002875,0.23630158758164438
SG_002882,0.3120139419915884
SG_002887,0.33314667496616857
SG_002891,0.2193615869817254
SG_002896,0.12212237218720179
SG_002904,0.1523375644604555
SG_002906,0.16122915603133836
SG_002907,0.20649430908345903
SG_002910,0.22365225136307548
SG_002918,0.19324364459874166
SG_002926,0.1439569472427435
SG_002930,0.11406860406416146
SG_002932,0.1322972122490702
SG_002937,0.16798550300919668
SG_002939,0.18891356348214644
SG_002943,0.07622442997989197
SG_002944,0.11982101453280507
SG_002947,0.11526913048483525
SG_002949,0.13508923632626152
SG_002950,0.09341436468720932
SG_002952,0.12053630559389718
SG_002954,0.26554452597834716
SG_002955,0.28800540012887355
SG_002958,0.2744881139426917
SG_002960,0.23371275781005624
SG_002964,0.21694611944604708
SG_002967,0.16454141723337862
SG_002972,0.24743036423688944
SG_002982,0.49722375366521077
SG_002985,0.2901892007150194
SG_002989,0.20204736128159684
SG_002999,0.12398623376396199
SG_003002,0.14367960826438303
SG_003008,0.12466447612634965
SG_003023,0.1159286567455119
SG_003024,0.10558429130153005
SG_003026,0.15450649292944557
SG_003028,0.2397440635114086
SG_003030,0.12480628876533706
SG_003031,0.2158255778072649
SG_003037,0.08485987903635894
SG_003042,0.09573464099113364
SG_003043,0.12027421407668937
SG_003044,0.202963248120492
SG_003045,0.11276652234668652
SG_003048,0.12516252746778048
SG_003049,0.11976134712403011
SG_003051,0.1473427702834425
SG_003052,0.10018538689671648
SG_003059,0.29775380831027864
SG_003062,0.11133641635632742
SG_003065,0.12151741377020332
SG_003067,0.10227856684232788
SG_003071,0.12310826086591092
SG_003072,0.15402050319626867
SG_003073,0.21036269512582942
SG_003075,0.14822084754675627
SG_003080,0.07666677233029537
SG_003082,0.13283399610426677
SG_003084,0.17497752026191177
SG_003085,0.16238112042217379
SG_003088,0.16730919346030296
SG_003089,0.15494675115529127
SG_003096,0.1967996478625318
SG_003097,0.24481738086514146
SG_003102,0.12735668087182106
SG_003105,0.2568725882417279
SG_003107,0.07336893370654113
SG_003111,0.16980273315849725
SG_003116,0.17159018590920272
SG_003118,0.15937901748202138
SG_003125,0.08226601988279804
SG_003127,0.14655939082777064
SG_003133,0.23607182202336763
SG_003135,0.17447702845918406
SG_003137,0.1309909116131242
SG_003138,0.12472351294882078
SG_003139,0.20558085223978564
SG_003141,0.3383368545054218
SG_003144,0.2014210116562338
SG_003151,0.16786044318560997
